Employee_ID,Age,Career_Stage,Skills,Training_Participation,Certifications,Performance_Metrics,Skill_Gaps
5217,40,Entry-Level,AI/ML,474,4,0.668850864,Leadership
5218,25,Senior,Leadership,272,3,0.832309463,Leadership
5219,37,Mid-Career,5G,413,4,0.193213145,5G
5220,32,Mid-Career,AI/ML,77,3,0.803750587,Cybersecurity
5221,24,Entry-Level,Cybersecurity,223,2,0.815744684,Cybersecurity
5222,48,Mid-Career,Cybersecurity,172,4,0.021490348,AI/ML
5223,40,Entry-Level,Cybersecurity,506,0,0.959435617,Leadership
5224,34,Entry-Level,AI/ML,466,0,0.492605453,AI/ML
5225,39,Senior,Leadership,264,1,0.405860724,Leadership
5226,32,Mid-Career,AI/ML,121,3,0.342616562,Cybersecurity
5227,53,Mid-Career,Leadership,539,4,0.403638622,AI/ML
5228,22,Mid-Career,Cybersecurity,561,2,0.699881714,Cybersecurity
5229,57,Mid-Career,AI/ML,188,2,0.710404081,Leadership
5230,53,Senior,Leadership,538,1,0.326977729,Leadership
5231,42,Mid-Career,AI/ML,460,0,0.380202554,Cybersecurity
5232,55,Senior,5G,139,2,0.134226617,Leadership
5233,50,Senior,AI/ML,30,3,0.298888221,5G
5234,26,Entry-Level,AI/ML,148,0,0.587568162,5G
5235,38,Senior,AI/ML,539,4,0.382914382,5G
5236,45,Senior,Cybersecurity,149,0,0.679929046,5G
5237,21,Entry-Level,Cybersecurity,569,1,0.592682344,Cybersecurity
5238,51,Mid-Career,Cybersecurity,204,0,0.247215347,Leadership
5239,47,Senior,AI/ML,334,0,0.304069341,Cybersecurity
5240,18,Senior,5G,457,3,0.0150072,5G
5241,52,Mid-Career,Leadership,400,1,0.477005905,5G
5242,36,Entry-Level,5G,116,3,0.391251812,AI/ML
5243,57,Mid-Career,AI/ML,354,4,0.866865659,Cybersecurity
5244,43,Mid-Career,5G,4,4,0.987514358,AI/ML
5245,29,Mid-Career,Leadership,419,2,0.058232804,AI/ML
5246,28,Entry-Level,Cybersecurity,219,3,0.81416508,Leadership
5247,30,Mid-Career,5G,18,1,0.670566991,Cybersecurity
5248,19,Senior,5G,269,4,0.064685546,AI/ML
5249,45,Entry-Level,Leadership,370,4,0.650318623,AI/ML
5250,41,Mid-Career,5G,321,2,0.489862402,AI/ML
5251,46,Senior,Cybersecurity,248,1,0.720980437,Leadership
5252,37,Mid-Career,AI/ML,353,0,0.326781502,AI/ML
5253,53,Senior,Leadership,211,1,0.594226263,Leadership
5254,50,Mid-Career,5G,234,2,0.964557531,Leadership
5255,44,Senior,5G,415,4,0.559467373,Leadership
5256,18,Entry-Level,Cybersecurity,293,4,0.418004726,5G
5257,57,Entry-Level,AI/ML,381,1,0.302293345,AI/ML
5258,42,Mid-Career,5G,343,1,0.764697168,Cybersecurity
5259,32,Entry-Level,AI/ML,30,1,0.896745899,AI/ML
5260,37,Senior,Leadership,586,1,0.16021104,Leadership
5261,47,Senior,Leadership,334,3,0.895801412,AI/ML
5262,30,Entry-Level,5G,408,0,0.917863207,AI/ML
5263,39,Mid-Career,Cybersecurity,496,4,0.945118603,Leadership
5264,20,Mid-Career,Cybersecurity,177,4,0.471316121,5G
5265,51,Mid-Career,Cybersecurity,527,2,0.652464999,Leadership
5266,45,Mid-Career,5G,224,2,0.501671179,AI/ML
5267,45,Mid-Career,Leadership,309,1,0.078937062,Cybersecurity
5268,27,Entry-Level,Leadership,513,2,0.203512669,AI/ML
5269,38,Entry-Level,AI/ML,301,3,0.099406388,Cybersecurity
5270,20,Mid-Career,AI/ML,411,0,0.379825534,Cybersecurity
5271,31,Entry-Level,Leadership,318,4,0.071494629,Leadership
5272,27,Senior,AI/ML,2,1,0.539005993,Leadership
5273,23,Entry-Level,AI/ML,5,4,0.225046619,AI/ML
5274,57,Mid-Career,5G,586,0,0.226107398,5G
5275,54,Senior,Leadership,83,1,0.332979254,Cybersecurity
5276,53,Senior,Cybersecurity,366,0,0.314751363,5G
5277,55,Senior,Leadership,571,0,0.798462702,Cybersecurity
5278,25,Mid-Career,AI/ML,599,3,0.411655985,AI/ML
5279,56,Senior,Cybersecurity,544,3,0.468218674,Leadership
5280,57,Senior,5G,573,1,0.327956636,AI/ML
5281,42,Mid-Career,Leadership,7,3,0.364202026,Cybersecurity
5282,53,Entry-Level,Leadership,185,1,0.289240748,AI/ML
5283,34,Entry-Level,Leadership,426,3,0.83491091,5G
5284,43,Mid-Career,AI/ML,202,2,0.597511466,Cybersecurity
5285,38,Entry-Level,5G,295,0,0.60729657,Leadership
5286,19,Mid-Career,AI/ML,276,4,0.900748103,AI/ML
5287,31,Senior,5G,327,4,0.61705616,5G
5288,35,Entry-Level,Cybersecurity,241,2,0.484850271,5G
5289,20,Entry-Level,AI/ML,95,1,0.182281964,Cybersecurity
5290,49,Mid-Career,AI/ML,189,0,0.323210992,Cybersecurity
5291,46,Entry-Level,Cybersecurity,255,0,0.940956129,Cybersecurity
5292,52,Entry-Level,5G,310,2,0.214949006,Cybersecurity
5293,37,Senior,Leadership,428,3,0.312242519,AI/ML
5294,43,Entry-Level,AI/ML,14,4,0.709383881,AI/ML
5295,23,Senior,AI/ML,472,2,0.479939845,5G
5296,59,Mid-Career,AI/ML,117,2,0.283741139,Leadership
5297,27,Mid-Career,Leadership,459,4,0.598184616,Cybersecurity
5298,44,Entry-Level,Leadership,20,3,0.298744395,Leadership
5299,24,Entry-Level,Cybersecurity,571,3,0.19258111,Cybersecurity
5300,21,Entry-Level,5G,448,1,0.555320686,Leadership
5301,28,Mid-Career,AI/ML,369,0,0.490161104,AI/ML
5302,23,Senior,5G,519,3,0.466084384,Leadership
5303,57,Mid-Career,Cybersecurity,193,4,0.381357917,Leadership
5304,21,Entry-Level,5G,534,4,0.280688232,Leadership
5305,59,Entry-Level,5G,434,1,0.243955127,Cybersecurity
5306,44,Senior,5G,398,3,0.896417699,Cybersecurity
5307,24,Mid-Career,AI/ML,584,2,0.241590029,AI/ML
5308,38,Entry-Level,AI/ML,17,0,0.5909317,Leadership
5309,47,Senior,Cybersecurity,310,3,0.999221578,Leadership
5310,57,Mid-Career,Cybersecurity,129,4,0.081863363,AI/ML
5311,54,Senior,Cybersecurity,583,4,0.965962323,AI/ML
5312,27,Senior,Cybersecurity,444,2,0.870105928,Cybersecurity
5313,46,Mid-Career,5G,330,4,0.420860658,AI/ML
5314,29,Mid-Career,AI/ML,402,2,0.495267116,Cybersecurity
5315,24,Mid-Career,Leadership,499,1,0.939032375,Leadership
5316,30,Entry-Level,5G,429,0,0.427711881,AI/ML
5317,51,Entry-Level,5G,328,1,0.942893318,Leadership
5318,39,Senior,Leadership,422,4,0.354224865,Leadership
5319,44,Mid-Career,Cybersecurity,508,2,0.211583676,AI/ML
5320,40,Mid-Career,AI/ML,58,0,0.382792586,5G
5321,44,Entry-Level,Cybersecurity,190,4,0.623498656,Cybersecurity
5322,48,Senior,Cybersecurity,368,1,0.764970078,AI/ML
5323,45,Entry-Level,5G,382,2,0.231094021,Leadership
5324,43,Entry-Level,Cybersecurity,248,0,0.887676136,Leadership
5325,29,Senior,5G,175,1,0.916637165,Leadership
5326,29,Senior,Leadership,94,3,0.627778574,Leadership
5327,50,Entry-Level,Leadership,470,1,0.097549298,Leadership
5328,33,Entry-Level,AI/ML,560,1,0.847525812,AI/ML
5329,37,Entry-Level,Cybersecurity,475,1,0.924833774,AI/ML
5330,39,Mid-Career,5G,411,0,0.447222981,5G
5331,56,Senior,Leadership,518,0,0.998258554,Cybersecurity
5332,58,Mid-Career,Leadership,598,2,0.348018285,AI/ML
5333,18,Senior,AI/ML,207,3,0.478537435,AI/ML
5334,31,Entry-Level,Cybersecurity,180,4,0.792283081,AI/ML
5335,50,Entry-Level,AI/ML,262,0,0.101727891,Cybersecurity
5336,37,Entry-Level,Cybersecurity,80,1,0.324964207,Leadership
5337,54,Entry-Level,5G,453,0,0.646188341,5G
5338,47,Senior,5G,290,1,0.298497499,AI/ML
5339,29,Entry-Level,Cybersecurity,56,0,0.222078369,5G
5340,51,Senior,AI/ML,398,0,0.86921599,Leadership
5341,34,Senior,AI/ML,576,1,0.526238253,AI/ML
5342,21,Entry-Level,AI/ML,429,0,0.319133548,5G
5343,55,Senior,AI/ML,585,2,0.468275894,Leadership
5344,37,Mid-Career,Cybersecurity,261,3,0.075765209,5G
5345,26,Senior,5G,49,1,0.820467418,Leadership
5346,59,Mid-Career,Leadership,236,3,0.936939521,AI/ML
5347,59,Entry-Level,5G,341,4,0.669509056,Cybersecurity
5348,39,Senior,Cybersecurity,359,0,0.71992413,Leadership
5349,33,Mid-Career,5G,132,1,0.393050251,5G
5350,24,Mid-Career,AI/ML,559,3,0.392148912,5G
5351,34,Senior,AI/ML,172,3,0.067066069,Leadership
5352,31,Senior,AI/ML,185,4,0.462053362,Leadership
5353,23,Entry-Level,Leadership,246,2,0.902535018,Cybersecurity
5354,45,Mid-Career,5G,139,0,0.870054083,5G
5355,45,Entry-Level,5G,377,2,0.903040932,Leadership
5356,38,Mid-Career,Cybersecurity,519,2,0.429909111,Cybersecurity
5357,52,Mid-Career,AI/ML,55,4,0.733457808,Leadership
5358,58,Senior,Leadership,317,4,0.216653771,5G
5359,50,Mid-Career,5G,361,4,0.107562907,Cybersecurity
5360,37,Senior,5G,589,4,0.643665308,AI/ML
5361,34,Entry-Level,5G,14,0,0.436529174,AI/ML
5362,57,Entry-Level,5G,407,4,0.048295852,Leadership
5363,46,Mid-Career,5G,417,2,0.154781294,5G
5364,53,Mid-Career,Cybersecurity,207,4,0.429428645,AI/ML
5365,52,Senior,Cybersecurity,36,3,0.677576771,Cybersecurity
5366,46,Entry-Level,AI/ML,340,4,0.919806687,5G
5367,49,Senior,5G,438,4,0.995402412,5G
5368,50,Senior,Leadership,434,1,0.257429161,Cybersecurity
5369,20,Entry-Level,Cybersecurity,486,0,0.216859422,Cybersecurity
5370,34,Mid-Career,Cybersecurity,30,2,0.17527974,AI/ML
5371,20,Mid-Career,Cybersecurity,279,4,0.363006742,Cybersecurity
5372,25,Mid-Career,Leadership,386,1,0.791562924,5G
5373,45,Entry-Level,AI/ML,316,0,0.49446544,5G
5374,49,Senior,5G,482,3,0.134017993,Leadership
5375,51,Senior,AI/ML,22,1,0.273866589,Cybersecurity
5376,20,Entry-Level,AI/ML,244,1,0.459725602,Cybersecurity
5377,20,Senior,Leadership,471,2,0.555614417,Leadership
5378,37,Mid-Career,AI/ML,14,2,0.904186867,Cybersecurity
5379,40,Senior,5G,504,2,0.818304564,Leadership
5380,53,Senior,AI/ML,271,2,0.222960206,AI/ML
5381,29,Senior,Leadership,137,3,0.043956643,Cybersecurity
5382,21,Entry-Level,5G,426,3,0.543902813,5G
5383,25,Entry-Level,5G,301,2,0.828566775,Cybersecurity
5384,55,Mid-Career,5G,58,4,0.914578253,Cybersecurity
5385,52,Mid-Career,5G,378,1,0.020020063,Cybersecurity
5386,22,Senior,AI/ML,577,4,0.135412791,AI/ML
5387,27,Senior,Cybersecurity,279,3,0.536423946,AI/ML
5388,46,Senior,Cybersecurity,129,2,0.509467843,Leadership
5389,30,Senior,Cybersecurity,419,0,0.175485522,AI/ML
5390,58,Mid-Career,Leadership,195,1,0.924728338,AI/ML
5391,54,Entry-Level,Leadership,480,2,0.383568028,AI/ML
5392,46,Senior,Cybersecurity,116,3,0.572274363,5G
5393,23,Entry-Level,Leadership,254,3,0.352957104,AI/ML
5394,22,Mid-Career,Cybersecurity,413,2,0.246543638,AI/ML
5395,24,Senior,5G,388,3,0.673339018,AI/ML
5396,50,Entry-Level,Leadership,512,4,0.6231128,Leadership
5397,59,Senior,AI/ML,513,0,0.167352353,5G
5398,38,Mid-Career,Cybersecurity,194,3,0.485543358,5G
5399,56,Mid-Career,5G,133,3,0.647994231,5G
5400,58,Senior,5G,473,1,0.069601376,Leadership
5401,50,Entry-Level,Leadership,351,0,0.306398173,Cybersecurity
5402,19,Entry-Level,Leadership,197,3,0.691625635,AI/ML
5403,35,Entry-Level,AI/ML,104,2,0.159455753,AI/ML
5404,46,Senior,Cybersecurity,40,4,0.194436799,5G
5405,37,Mid-Career,Leadership,123,1,0.290739298,AI/ML
5406,30,Senior,5G,122,3,0.582038058,AI/ML
5407,41,Entry-Level,Cybersecurity,554,2,0.232939253,5G
5408,37,Entry-Level,5G,261,2,0.631630664,5G
5409,26,Mid-Career,Cybersecurity,228,0,0.832999264,Cybersecurity
5410,49,Senior,Leadership,368,1,0.817366374,Leadership
5411,34,Senior,Leadership,144,3,0.59312508,5G
5412,26,Senior,5G,373,1,0.054174837,AI/ML
5413,26,Mid-Career,AI/ML,112,4,0.791439343,Leadership
5414,26,Senior,AI/ML,217,4,0.622455446,Leadership
5415,31,Senior,Leadership,390,2,0.245786831,5G
5416,43,Entry-Level,Leadership,551,3,0.998194752,Cybersecurity
5417,21,Entry-Level,Cybersecurity,359,3,0.910967078,Cybersecurity
5418,29,Mid-Career,Cybersecurity,405,3,0.23857813,Leadership
5419,55,Mid-Career,AI/ML,486,0,0.217300012,5G
5420,22,Senior,AI/ML,210,3,0.794054322,Cybersecurity
5421,34,Senior,Cybersecurity,47,2,0.116858666,AI/ML
5422,40,Senior,Leadership,110,1,0.210276589,5G
5423,46,Senior,Leadership,182,3,0.175012853,AI/ML
5424,22,Entry-Level,AI/ML,413,4,0.561483271,Cybersecurity
5425,18,Mid-Career,5G,71,2,0.684452712,5G
5426,26,Senior,Cybersecurity,514,3,0.059413323,AI/ML
5427,24,Entry-Level,Cybersecurity,168,0,0.230879903,AI/ML
5428,23,Mid-Career,5G,441,1,0.966965934,Leadership
5429,43,Entry-Level,Leadership,526,2,0.49578203,Cybersecurity
5430,24,Mid-Career,Cybersecurity,593,1,0.805784695,5G
5431,36,Mid-Career,AI/ML,256,4,0.248166719,5G
5432,42,Senior,AI/ML,590,0,0.285582223,5G
5433,39,Mid-Career,Cybersecurity,558,1,0.071736556,Leadership
5434,33,Senior,5G,214,2,0.194861048,Leadership
5435,57,Senior,Leadership,548,3,0.575940593,Cybersecurity
5436,32,Senior,AI/ML,515,2,0.654025297,5G
5437,30,Entry-Level,5G,539,0,0.256734466,AI/ML
5438,42,Senior,AI/ML,150,4,0.828075076,5G
5439,48,Entry-Level,Cybersecurity,225,0,0.173464047,5G
5440,37,Mid-Career,5G,528,4,0.54409115,AI/ML
5441,33,Senior,5G,332,3,0.340928382,5G
5442,25,Senior,5G,439,1,0.405257516,AI/ML
5443,22,Senior,5G,336,0,0.408069874,5G
5444,47,Senior,AI/ML,500,1,0.785395583,5G
5445,37,Senior,Cybersecurity,491,0,0.866064085,Leadership
5446,42,Senior,5G,420,4,0.690311563,5G
5447,23,Senior,AI/ML,390,1,0.130179457,Cybersecurity
5448,25,Mid-Career,Leadership,512,1,0.572082548,Leadership
5449,58,Entry-Level,Leadership,18,3,0.938266048,Leadership
5450,39,Senior,5G,476,1,0.847393962,5G
5451,36,Entry-Level,AI/ML,437,1,0.795569304,5G
5452,30,Senior,AI/ML,467,2,0.697187846,AI/ML
5453,34,Entry-Level,Cybersecurity,501,2,0.077853277,5G
5454,31,Mid-Career,AI/ML,526,1,0.38657789,AI/ML
5455,48,Senior,Cybersecurity,236,3,0.818356923,AI/ML
5456,59,Entry-Level,Leadership,486,2,0.01329607,AI/ML
5457,44,Senior,5G,593,2,0.35873127,Cybersecurity
5458,44,Mid-Career,5G,87,0,0.849344886,Leadership
5459,35,Mid-Career,5G,252,0,0.72741658,Cybersecurity
5460,57,Mid-Career,Leadership,147,2,0.15852583,AI/ML
5461,24,Entry-Level,Leadership,329,0,0.027703182,Leadership
5462,59,Mid-Career,5G,62,3,0.578795048,Cybersecurity
5463,34,Entry-Level,AI/ML,67,1,0.340404243,Cybersecurity
5464,35,Senior,5G,243,4,0.550925814,5G
5465,28,Mid-Career,5G,471,2,0.794590791,AI/ML
5466,40,Senior,AI/ML,438,3,0.25005019,Cybersecurity
5467,27,Senior,Leadership,395,1,0.566476529,AI/ML
5468,33,Mid-Career,Cybersecurity,219,4,0.91432378,Cybersecurity
5469,54,Entry-Level,AI/ML,585,1,0.296299266,AI/ML
5470,21,Entry-Level,5G,43,1,0.952087693,Leadership
5471,55,Entry-Level,Leadership,554,0,0.007919465,Leadership
5472,56,Entry-Level,Leadership,143,2,0.864717142,Cybersecurity
5473,52,Entry-Level,Leadership,182,3,0.517508261,Cybersecurity
5474,40,Senior,AI/ML,485,1,0.890580475,5G
5475,53,Entry-Level,AI/ML,394,2,0.665338343,5G
5476,24,Entry-Level,AI/ML,342,2,0.221849115,Cybersecurity
5477,30,Mid-Career,AI/ML,145,2,0.189046927,5G
5478,58,Entry-Level,AI/ML,566,4,0.477591104,Leadership
5479,31,Senior,Leadership,548,0,0.781620351,AI/ML
5480,26,Entry-Level,AI/ML,42,2,0.856958294,AI/ML
5481,22,Senior,AI/ML,63,0,0.388021344,5G
5482,20,Senior,Leadership,527,4,0.035145464,5G
5483,23,Entry-Level,Leadership,201,2,0.914112197,Cybersecurity
5484,30,Senior,Leadership,66,2,0.330993169,Cybersecurity
5485,29,Entry-Level,Leadership,547,1,0.601429695,AI/ML
5486,33,Senior,Leadership,321,0,0.670088533,Cybersecurity
5487,30,Mid-Career,5G,339,3,0.25278383,Leadership
5488,26,Entry-Level,5G,249,0,0.224463342,Leadership
5489,27,Entry-Level,AI/ML,508,4,0.80839084,Cybersecurity
5490,24,Senior,Cybersecurity,151,0,0.821320364,Leadership
5491,23,Entry-Level,5G,231,0,0.968968582,5G
5492,36,Entry-Level,5G,390,3,0.359608616,5G
5493,34,Senior,Leadership,520,1,0.611916048,Leadership
5494,22,Senior,AI/ML,396,1,0.314946158,AI/ML
5495,34,Mid-Career,5G,226,3,0.424563422,Leadership
5496,34,Senior,Cybersecurity,293,1,0.635342129,AI/ML
5497,29,Mid-Career,AI/ML,531,4,0.708263614,Cybersecurity
5498,56,Mid-Career,5G,549,1,0.294723095,Cybersecurity
5499,48,Mid-Career,5G,150,4,0.385780534,Leadership
5500,22,Entry-Level,Leadership,533,0,0.493446035,Leadership
5501,21,Mid-Career,Leadership,60,3,0.877033617,Leadership
5502,44,Entry-Level,5G,533,2,0.021024845,Leadership
5503,39,Entry-Level,5G,436,4,0.313372369,AI/ML
5504,47,Mid-Career,Leadership,67,3,0.268842499,5G
5505,24,Mid-Career,Cybersecurity,69,2,0.738139931,Cybersecurity
5506,41,Mid-Career,AI/ML,574,3,0.503782224,Cybersecurity
5507,53,Entry-Level,5G,482,0,0.905946441,Cybersecurity
5508,28,Entry-Level,5G,163,3,0.532810324,Cybersecurity
5509,53,Senior,Cybersecurity,306,2,0.923537572,5G
5510,53,Entry-Level,AI/ML,99,4,0.95510276,Leadership
5511,57,Entry-Level,Leadership,42,1,0.191331655,Leadership
5512,56,Senior,Leadership,1,0,0.258751149,AI/ML
5513,41,Mid-Career,5G,313,0,0.933913013,AI/ML
5514,58,Senior,5G,4,1,0.819122096,AI/ML
5515,28,Entry-Level,AI/ML,332,4,0.059993744,AI/ML
5516,23,Senior,5G,249,1,0.177631717,5G
5517,25,Senior,5G,12,4,0.520701887,Cybersecurity
5518,42,Senior,AI/ML,432,0,0.614976873,AI/ML
5519,47,Senior,AI/ML,283,4,0.002847653,5G
5520,33,Senior,Leadership,45,1,0.201798547,AI/ML
5521,23,Senior,5G,234,1,0.494267596,Leadership
5522,34,Mid-Career,5G,525,2,0.326049668,5G
5523,37,Mid-Career,5G,374,1,0.876283623,Leadership
5524,59,Mid-Career,AI/ML,349,4,0.409724531,5G
5525,18,Senior,5G,415,4,0.683050288,Cybersecurity
5526,47,Senior,Cybersecurity,283,3,0.758310612,AI/ML
5527,55,Senior,Cybersecurity,372,4,0.531985599,5G
5528,35,Senior,Leadership,301,0,0.611321244,5G
5529,19,Mid-Career,Cybersecurity,93,1,0.281746344,AI/ML
5530,37,Mid-Career,Cybersecurity,28,2,0.64212546,5G
5531,42,Mid-Career,Leadership,269,3,0.6648331,Cybersecurity
5532,27,Mid-Career,5G,549,0,0.55745671,Leadership
5533,36,Senior,Leadership,503,3,0.589188391,Cybersecurity
5534,23,Entry-Level,Leadership,8,2,0.739029585,Leadership
5535,18,Senior,5G,509,4,0.880138435,Leadership
5536,59,Senior,AI/ML,388,1,0.38462609,5G
5537,24,Mid-Career,Leadership,499,0,0.052586478,5G
5538,28,Entry-Level,5G,273,3,0.746905123,AI/ML
5539,45,Mid-Career,Leadership,150,2,0.728383584,Cybersecurity
5540,54,Entry-Level,Leadership,509,0,0.820376638,Cybersecurity
5541,38,Senior,AI/ML,467,0,0.215254861,Cybersecurity
5542,47,Mid-Career,AI/ML,312,2,0.253221469,AI/ML
5543,29,Entry-Level,AI/ML,199,3,0.511633067,5G
5544,56,Entry-Level,AI/ML,475,4,0.246593752,Cybersecurity
5545,40,Mid-Career,5G,344,3,0.756255066,Cybersecurity
5546,18,Mid-Career,Leadership,550,1,0.917916807,Cybersecurity
5547,28,Entry-Level,5G,554,3,0.601118633,AI/ML
5548,26,Entry-Level,AI/ML,152,0,0.346116386,Cybersecurity
5549,35,Senior,5G,180,0,0.616987866,Cybersecurity
5550,51,Entry-Level,Cybersecurity,183,0,0.452138183,Cybersecurity
5551,46,Mid-Career,5G,597,4,0.070333852,Leadership
5552,48,Senior,Leadership,155,1,0.129994961,5G
5553,30,Entry-Level,Leadership,188,4,0.15364653,Cybersecurity
5554,21,Entry-Level,AI/ML,186,2,0.970735607,Leadership
5555,48,Senior,5G,341,1,0.604738577,Leadership
5556,50,Mid-Career,AI/ML,73,0,0.668540944,Cybersecurity
5557,51,Entry-Level,5G,115,4,0.958184036,Leadership
5558,46,Mid-Career,Leadership,177,4,0.618065176,5G
5559,33,Entry-Level,Leadership,215,2,0.51630403,5G
5560,44,Entry-Level,Leadership,146,2,0.19022783,Cybersecurity
5561,27,Mid-Career,Cybersecurity,507,1,0.576360568,Leadership
5562,53,Entry-Level,Leadership,493,4,0.03676817,Cybersecurity
5563,57,Entry-Level,Cybersecurity,527,2,0.017683128,AI/ML
5564,41,Entry-Level,AI/ML,311,4,0.550320968,AI/ML
5565,50,Entry-Level,Leadership,171,2,0.214570769,AI/ML
5566,52,Entry-Level,Leadership,423,0,0.787605762,Cybersecurity
5567,34,Senior,AI/ML,85,2,0.169847619,Leadership
5568,45,Mid-Career,Leadership,322,0,0.924362988,AI/ML
5569,47,Senior,5G,183,1,0.479267075,Leadership
5570,19,Entry-Level,AI/ML,59,2,0.63397214,AI/ML
5571,43,Senior,Cybersecurity,98,4,0.068740313,Cybersecurity
5572,22,Senior,Leadership,103,2,0.014670633,Leadership
5573,33,Senior,Leadership,393,3,0.059037212,Leadership
5574,47,Mid-Career,Cybersecurity,348,0,0.30668697,5G
5575,31,Entry-Level,Cybersecurity,355,4,0.940315908,Leadership
5576,23,Mid-Career,Leadership,591,3,0.625341707,AI/ML
5577,33,Senior,Cybersecurity,458,0,0.282714103,AI/ML
5578,42,Senior,5G,190,2,0.522504903,Leadership
5579,18,Entry-Level,Leadership,310,0,0.017020277,5G
5580,24,Senior,AI/ML,113,3,0.510327328,AI/ML
5581,31,Senior,AI/ML,28,4,0.697751017,Cybersecurity
5582,55,Mid-Career,AI/ML,242,3,0.171772637,Cybersecurity
5583,52,Senior,AI/ML,441,4,0.246463806,Cybersecurity
5584,27,Senior,Cybersecurity,586,4,0.702997363,AI/ML
5585,23,Senior,5G,386,0,0.7038702,5G
5586,41,Entry-Level,AI/ML,162,4,0.348988475,AI/ML
5587,19,Mid-Career,AI/ML,370,2,0.250013312,Cybersecurity
5588,31,Entry-Level,AI/ML,80,4,0.525334164,Cybersecurity
5589,40,Mid-Career,AI/ML,187,1,0.124050542,Leadership
5590,25,Senior,Leadership,431,2,0.940910957,5G
5591,18,Mid-Career,Cybersecurity,89,3,0.437673232,Cybersecurity
5592,58,Entry-Level,Leadership,465,3,0.895260657,5G
5593,24,Entry-Level,Leadership,196,3,0.330428702,Leadership
5594,41,Mid-Career,AI/ML,258,1,0.985195961,Leadership
5595,50,Entry-Level,Leadership,339,1,0.479009435,Cybersecurity
5596,31,Entry-Level,5G,64,0,0.247347163,Cybersecurity
5597,20,Entry-Level,Cybersecurity,126,3,0.730261161,5G
5598,19,Entry-Level,AI/ML,45,1,0.353588629,AI/ML
5599,45,Entry-Level,Cybersecurity,458,1,0.989986478,AI/ML
5600,56,Entry-Level,Leadership,73,0,0.184731849,Leadership
5601,49,Entry-Level,Leadership,340,4,0.343601239,Cybersecurity
5602,30,Senior,Leadership,166,1,0.992349129,AI/ML
5603,40,Entry-Level,Leadership,292,2,0.471208966,Leadership
5604,46,Senior,Leadership,393,3,0.288110295,5G
5605,23,Entry-Level,5G,492,0,0.557809401,5G
5606,40,Entry-Level,Cybersecurity,433,3,0.185785811,Cybersecurity
5607,52,Senior,Leadership,8,1,0.392289305,AI/ML
5608,21,Senior,5G,1,4,0.532366149,5G
5609,50,Entry-Level,AI/ML,372,4,0.529836619,AI/ML
5610,28,Mid-Career,Cybersecurity,379,4,0.545588022,Cybersecurity
5611,22,Entry-Level,Leadership,182,3,0.701762585,AI/ML
5612,26,Senior,Leadership,542,4,0.760110877,Cybersecurity
5613,18,Senior,Leadership,154,4,0.996640591,Cybersecurity
5614,30,Entry-Level,Cybersecurity,332,4,0.281822723,Cybersecurity
5615,27,Entry-Level,AI/ML,136,3,0.743738596,Cybersecurity
5616,51,Entry-Level,Leadership,414,0,0.081593346,AI/ML
5617,55,Mid-Career,Cybersecurity,222,4,0.004093205,Cybersecurity
5618,55,Mid-Career,5G,331,0,0.539309692,Leadership
5619,34,Mid-Career,Leadership,132,1,0.969119554,AI/ML
5620,59,Entry-Level,AI/ML,573,1,0.3985649,Cybersecurity
5621,31,Entry-Level,5G,18,2,0.385989906,Cybersecurity
5622,46,Senior,Leadership,149,2,0.572693425,Cybersecurity
5623,18,Mid-Career,AI/ML,276,1,0.973680214,AI/ML
5624,47,Senior,Cybersecurity,317,1,0.329683998,5G
5625,31,Entry-Level,Cybersecurity,445,0,0.649218987,5G
5626,53,Mid-Career,5G,506,4,0.451598595,Leadership
5627,59,Senior,Cybersecurity,230,4,0.096172945,5G
5628,26,Entry-Level,Leadership,316,3,0.607480656,5G
5629,18,Mid-Career,AI/ML,4,2,0.466920052,Leadership
5630,55,Senior,Leadership,347,1,0.280683437,Leadership
5631,34,Entry-Level,Leadership,479,2,0.373778232,AI/ML
5632,39,Mid-Career,Leadership,45,4,0.049939062,Leadership
5633,45,Senior,Leadership,360,2,0.014180783,Leadership
5634,31,Entry-Level,Leadership,91,3,0.199684882,Leadership
5635,24,Mid-Career,5G,413,2,0.614838438,5G
